(VT("/net4") - VT("/net3")) X,(VT("/net4") - VT("/net3")) Y
0.0001108170739208104,-0.0001394537473951019
0.0001111760461814183,-6.471945303543336e-05
0.0001116760461814183,4.334000398054094e-05
0.0001121760461814183,0.0001469491420988955
0.0001126760461814183,0.0002364169393880289
0.0001131760461814183,0.0003030700027724098
0.0001136760461814183,0.0003403511236308443
0.0001141760461814183,0.0003445489123163892
0.0001146760461814183,0.0003151903590199456
0.0001151760461814183,0.0002550955759010876
0.0001156760461814183,0.0001701030411485061
0.0001161760461814183,6.849715000889489e-05
0.0001166760461814183,-3.980417472138065e-05
0.0001171760461814183,-0.0001442217252181077
0.0001176760461814183,-0.0002345517780293349
0.0001181760461814183,-0.0003019658867233765
0.0001186760461814183,-0.0003398758561232729
0.0001191760461814183,-0.0003445792622585042
0.0001195880230907091,-0.0003230540627761069
0.00012,-0.0002799030186173557
0.0001200000569396396,-0.0002798955576563955
0.0001200001000392417,-0.0002798899106635222
0.0001200001862384459,-0.000279878617521323
0.0001200003586368542,-0.0002798560309202891
0.0001200006743136925,-0.0002798146646660893
0.0001200011818041454,-0.0002797481371779043
0.0001200021967850512,-0.0002796149928463443
0.0001200042267468628,-0.0002793483597636204
0.000120008286670486,-0.000278813702982772
0.0001200164065177324,-0.000277738822575202
0.0001200205513931659,-0.0002771872813140952
0.0001200252932862844,-0.0002765539354123714
0.0001200279407976984,-0.0002761992297157789
0.0001200307699790869,-0.0002758193190202096
0.0001200333736249527,-0.0002754689054393911
0.000120036005227924,-0.0002751139621819387
0.0001200386145304918,-0.0002747612663922538
0.0001200399252802394,-0.0002745838098112685
0.0001200412231818613,-0.0002744079021888002
0.0001200418351478314,-0.0002743248969403478
0.0001200424824095256,-0.0002742370593362686
0.0001200428100446242,-0.0002741925801228451
0.000120043148090298,-0.000274146673949982
0.0001200434369528512,-0.0002741074365468776
0.0001200437076026063,-0.0002740706648525215
0.0001200440288201078,-0.0002740270125114463
0.0001200445163642913,-0.0002739607353223761
0.0001200451161730381,-0.0002738791606682334
0.0001200452339737467,-0.0002738631349517018
0.0001200453429903055,-0.0002738483035167327
0.0001200454102250429,-0.0002738391555789921
0.0001200454772570637,-0.0002738300345248579
0.0001200455535765657,-0.0002738196489546763
0.0001200456543069162,-0.0002738059404585602
0.0001200457371383106,-0.0002737946669926217
0.0001200458239267314,-0.0002737828541770071
0.0001200459260477026,-0.0002737689534197951
0.0001200460483124275,-0.0002737523092375405
0.000120046205862557,-0.0002737308592302146
0.0001200464214201375,-0.0002737015073535076
0.0001200466858739271,-0.0002736654905057812
0.0001200469866450041,-0.0002736245181245156
0.0001200473488776105,-0.0002735751598594849
0.0001200478090310745,-0.0002735124377621911
0.0001200484430663492,-0.0002734259759387125
0.0001200494566936096,-0.0002732876578117605
0.0001200508694099111,-0.0002730946913394039
0.0001200530077715257,-0.0002728021881936993
0.0001200555569198868,-0.0002724528355284583
0.0001200585853943583,-0.0002720368628872372
0.0001200622883866584,-0.0002715268726491971
0.0001200669625669737,-0.000270880978922694
0.0001200728804035122,-0.0002700598031135648
0.0001200806933228516,-0.000268969809968711
0.0001200894342848403,-0.0002677424833978925
0.0001200947171424202,-0.0002669966996280415
0.0001201,-0.0002662479030959286
0.0001201008056743227,-0.0002661334129854254
0.000120101663114328,-0.00026601149912997
0.0001201028078937262,-0.0002658486290176842
0.0001201042900732758,-0.0002656375556662205
0.0001201064498987371,-0.0002653295569623459
0.0001201105131157251,-0.0002647487738616228
0.000120116527871561,-0.0002638858056267512
0.0001201265127147488,-0.0002624447226982074
0.0001201339200504162,-0.0002613688092787392
0.0001201408572151278,-0.0002603559292428947
0.0001201488043707563,-0.0002591893618693053
0.0001201503318681444,-0.0002589643793542429
0.0001201532559961722,-0.0002585330081352755
0.0001201539568464565,-0.000258429484895073
0.000120155358547025,-0.0002582222845002313
0.0001201556927353874,-0.0002581728542463413
0.0001201563611121121,-0.0002580739587776382
0.0001201567262206026,-0.000258019922397601
0.0001201571453137248,-0.0002579578684720474
0.0001201574668109786,-0.0002579102522326515
0.00012015772451609,-0.0002578720778905197
0.0001201579993302316,-0.0002578313629260087
0.0001201583291832906,-0.0002577824840777065
0.0001201587981504264,-0.0002577129710912285
0.0001201591539784534,-0.0002576602131301176
0.0001201594894309985,-0.0002576104628388975
0.0001201596161079985,-0.000257591672410129
0.0001201597351788622,-0.0002575740087145117
0.0001201598785017755,-0.0002575527454340421
0.0001201599826348426,-0.0002575372950412991
0.0001201600857084495,-0.0002575220007723367
0.0001201602317011922,-0.0002575003362434991
0.0001201603828756368,-0.0002574779004924643
0.0001201605087269026,-0.0002574592211614934
0.0001201606404934605,-0.0002574396621060071
0.0001201607877489453,-0.0002574178017855644
0.0001201609597942974,-0.0002573922585076271
0.0001201611711029837,-0.0002573608816347495
0.0001201614405222849,-0.00025732086924668
0.0001201617924123457,-0.0002572685974324695
0.0001201622199124039,-0.0002572050767193357
0.0001201627727864856,-0.0002571228989540764
0.0001201635517058799,-0.0002570070685279369
0.0001201648378697054,-0.0002568156696225454
0.0001201664456031372,-0.000256576175291956
0.0001201683089902954,-0.0002562982624358945
0.0001201705048339023,-0.0002559703041247197
0.0001201730704832871,-0.0002555864819717701
0.0001201758177201244,-0.000255174740461328
0.0001201784303283566,-0.0002547824542487032
0.0001201809469470685,-0.0002544039163032696
0.0001201838511052531,-0.0002539662772125251
0.0001201881979785395,-0.0002533096128589651
0.0001201940989892698,-0.0002524150778488998
0.0001202,-0.0002515169910295434
0.0001202008515070999,-0.0002513870734455192
0.0001202017565712533,-0.0002512489174104626
0.0001202029804443433,-0.0002510619843272277
0.0001202049566386249,-0.0002507598306737968
0.0001202089090271881,-0.0002501543368695902
0.0001202168138043144,-0.0002489386221768974
0.000120232623358567,-0.000246488395565736
0.0001202642424670723,-0.0002415137324902616
0.0001203274806840829,-0.0002312756421327666
0.000120452016122098,-0.0002100524220907118
0.000120614682736213,-0.0001804047914555351
0.0001208556666274668,-0.0001331402597515297
0.0001212651981880578,-4.683071535382943e-05
0.0001217651981880578,6.139342710342888e-05
0.0001222651981880578,0.0001633902398019416
0.0001227651981880578,0.000249548127823962
0.0001232651981880578,0.0003115070425299127
0.0001237651981880578,0.0003431795852670838
0.0001242651981880578,0.0003414183334813359
0.0001247651981880578,0.0003063478643434703
0.0001252651981880578,0.0002413595564434434
0.0001257651981880579,0.0001527807863659358
0.0001262651981880579,4.92548923824998e-05
0.0001267651981880579,-5.910600470260263e-05
0.0001272651981880579,-0.0001617119309975656
0.0001277651981880579,-0.0002485326112449115
0.0001282651981880579,-0.000311080062931568
0.0001287651981880579,-0.0003432400679856951
0.0001292651981880579,-0.0003418711573475175
0.000129632599094029,-0.0003193935550203086
0.00013,-0.0002798265914103482
0.0001300000561480909,-0.0002798192365491836
0.0001300000988160074,-0.0002798136478341373
0.0001300001841518404,-0.0002798024710322089
0.0001300003548235063,-0.0002797801168303859
0.0001300006682251005,-0.000279739060074391
0.0001300011713540982,-0.0002796731230774174
0.0001300021776120935,-0.0002795411613705223
0.0001300041901280842,-0.0002792768985055982
0.0001300082151600655,-0.0002787470051157648
0.0001300162652240281,-0.0002776817459240188
0.0001300205313602895,-0.0002771142594497622
0.0001300251651018388,-0.0002764955616774145
0.0001300278424983632,-0.0002761369808483849
0.0001300307178822134,-0.0002757509918980272
0.0001300333258582569,-0.0002754001022753361
0.0001300359469527826,-0.0002750466844056998
0.0001300385636386825,-0.000274693098798906
0.0001300398893803886,-0.0002745136656159275
0.0001300412004910503,-0.0002743360182038135
0.0001300418189494982,-0.0002742521554464084
0.0001300424725468663,-0.0002741634819947159
0.000130042801750851,-0.0002741188017056917
0.000130043141969616,-0.0002740726126624349
0.000130043431944175,-0.000274033234587634
0.0001300437022060484,-0.0002739965252551713
0.0001300440218538896,-0.0002739530976878513
0.0001300445014450647,-0.0002738879190831156
0.0001300451070119202,-0.0002738055834141662
0.0001300452257206509,-0.0002737894384554629
0.0001300453368989316,-0.0002737743169081153
0.0001300454048541155,-0.0002737650733701802
0.0001300454725807652,-0.0002737558602101675
0.0001300455470495027,-0.0002737457291532852
0.0001300456534727413,-0.0002737312496901012
0.0001300457369544433,-0.0002737198906548333
0.0001300458230515027,-0.0002737081749717429
0.0001300459247378887,-0.0002736943369585632
0.0001300460461602823,-0.0002736778117395922
0.0001300462030066653,-0.0002736564631051763
0.0001300464179679554,-0.0002736272000540829
0.0001300466825488574,-0.0002735911752893561
0.000130046984105616,-0.0002735501065662671
0.0001300473479636841,-0.0002735005396565793
0.0001300478108790966,-0.0002734374573096776
0.0001300484492342603,-0.0002733504285115096
0.0001300494659332078,-0.0002732117260304534
0.0001300508962445314,-0.0002730164035136262
0.0001300530390900475,-0.0002727233552184405
0.0001300555890917069,-0.000272373965927164
0.0001300586223748772,-0.0002719574272613823
0.0001300623362117403,-0.0002714460557609044
0.0001300670248180364,-0.000270798303604991
0.0001300729605649228,-0.0002699748025141169
0.0001300807988318138,-0.0002688814652769267
0.0001300895186756287,-0.0002676573148789885
0.0001300947593378143,-0.0002669176321339339
0.0001301,-0.0002661749841703642
0.0001301008024503194,-0.0002660609800071434
0.0001301016565402004,-0.0002659395721702484
0.0001301027958044569,-0.0002657775268251061
0.0001301042795370934,-0.0002655662848605189
0.0001301064399501411,-0.0002652582785613866
0.0001301105161259565,-0.0002646757837450053
0.0001301165422170755,-0.000263811388698576
0.0001301265714223406,-0.0002623642043124708
0.0001301339697973142,-0.0002612897998113262
0.0001301408995993568,-0.0002602781943352728
0.000130148849722689,-0.0002591114213350565
0.0001301503725241653,-0.0002588871745707877
0.0001301532837793848,-0.0002584577892588147
0.0001301539810827867,-0.000258354811325967
0.0001301553756895904,-0.000258148703079053
0.0001301557075987899,-0.0002580996204601949
0.0001301563714171889,-0.0002580014207300696
0.0001301567339433399,-0.000257947778339096
0.0001301571495438981,-0.0002578862551567696
0.0001301574692586464,-0.0002578389134368919
0.000130157726758587,-0.0002578007779805436
0.0001301580020852553,-0.0002577599961719468
0.0001301583329291791,-0.0002577109814032585
0.000130158804941695,-0.0002576410324848233
0.0001301591613285886,-0.0002575882032729293
0.0001301594963348588,-0.0002575385300795929
0.0001301596218718711,-0.0002575199128478367
0.000130159741730056,-0.0002575021362718477
0.0001301598829603826,-0.0002574811880666772
0.0001301599863929383,-0.0002574658450087419
0.0001301600900735965,-0.0002574504640713293
0.0001301602405135807,-0.0002574281444993609
0.0001301603891088122,-0.0002574060963600466
0.0001301605145110967,-0.0002573874877638271
0.0001301606469019292,-0.0002573678403678947
0.0001301607949684318,-0.0002573458644767879
0.0001301609685190448,-0.0002573201033448935
0.0001301611820584884,-0.0002572884021185828
0.0001301614547839195,-0.0002572479074398615
0.0001301618099877525,-0.0002571951546077589
0.0001301622428956367,-0.0002571308438532593
0.0001301628047942615,-0.0002570473417904395
0.0001301635999365529,-0.000256929122039784
0.000130164901297974,-0.0002567354972267122
0.0001301665215083805,-0.0002564941863731907
0.0001301683985863589,-0.0002562142778039789
0.0001301706105894566,-0.0002558839569717364
0.0001301731900893974,-0.0002554981181412952
0.0001301759368930404,-0.000255086498552215
0.0001301785410731055,-0.0002546955330040568
0.0001301810616558649,-0.0002543164527235575
0.0001301840007535606,-0.0002538736053945279
0.000130188452258889,-0.0002532011890119534
0.0001301942261294445,-0.0002523260040707687
0.0001302,-0.0002514474183878956
0.0001302008422840814,-0.0002513189363988477
0.0001302017377649613,-0.0002511822737831793
0.0001302029456192199,-0.000250997830130828
0.0001302049036184383,-0.0002506985311294674
0.0001302088196168751,-0.0002500987680060796
0.0001302166516137486,-0.0002488946002443537
0.0001302323156074957,-0.0002464678068567761
0.0001302636435949898,-0.0002415413405651989
0.000130326299569978,-0.0002314047422147247
0.0001304422983275681,-0.0002116937364635696
0.0001305905705672385,-0.0001848628264959906
0.0001308039724659993,-0.0001434962064768008
0.0001311505501904362,-7.136716224742656e-05
0.0001316505501904362,3.690520782106965e-05
0.0001321505501904362,0.0001411771672414908
0.0001326505501904363,0.0002317486783847134
0.0001331505501904363,0.0002998712111521584
0.0001336505501904363,0.0003388655448730571
0.0001341505501904363,0.0003448682721387542
0.0001346505501904363,0.0003172414919749844
0.0001351505501904363,0.0002586448691501708
0.0001356505501904363,0.0001747772902949141
0.0001361505501904363,7.381855611510169e-05
0.0001366505501904364,-3.437242543524732e-05
0.0001371505501904364,-0.0001392238438944204
0.0001376505501904364,-0.0002304868307427821
0.0001381505501904364,-0.000299239514582661
0.0001386505501904364,-0.0003387610178742229
0.0001391505501904364,-0.0003451898685722377
0.0001396505501904364,-0.000317902402699799
0.00014,-0.0002799110016611372
0.0001400000561480909,-0.0002799036445575442
0.0001400000988160074,-0.0002798980541318663
0.0001400001841518404,-0.000279886873900681
0.0001400003548235063,-0.0002798645128307964
0.0001400006682897987,-0.0002798234350174233
0.0001400011731173829,-0.000279757255193358
0.0001400021827725512,-0.0002796248074448116
0.0001400042020828877,-0.0002793595704844165
0.0001400082407035608,-0.000278827719982111
0.0001400163179449071,-0.0002777585105129265
0.000140020537302319,-0.0002771970668749013
0.0001400252136394791,-0.0002765724840501083
0.0001400278793669151,-0.0002762153489523911
0.0001400307369838104,-0.0002758316243429704
0.0001400333433448099,-0.0002754808449065838
0.0001400359684285306,-0.0002751267810581215
0.0001400385839219369,-0.0002747732486196863
0.0001400399044608067,-0.0002745944656294963
0.0001400412107708257,-0.0002744174160129731
0.0001400418262908049,-0.0002743339271749079
0.0001400424771045757,-0.0002742456056483711
0.0001400428056226465,-0.0002742010055327704
0.0001400431448925036,-0.0002741549320102177
0.000140043434409631,-0.0002741156047201265
0.0001400437048957045,-0.0002740788543507122
0.0001400440252812651,-0.0002740353140020524
0.0001400445082590222,-0.0002739696561151472
0.0001400451205142525,-0.0002738863866047492
0.0001400452406520805,-0.0002738700424287366
0.0001400453483776628,-0.0002738553861674209
0.000140045416730015,-0.0002738460858713321
0.0001400454842810549,-0.0002738368938937086
0.00014004556268212,-0.0002738262247024004
0.0001400456592750298,-0.0002738130788420001
0.000140045741507246,-0.0002738018865775516
0.0001400458305758298,-0.0002737897630242792
0.0001400459329158437,-0.0002737758319983907
0.0001400460569126698,-0.0002737589514625327
0.0001400462164699812,-0.0002737372274326244
0.0001400464356146981,-0.0002737073860079597
0.0001400467070079213,-0.0002736704225330122
0.0001400470193975047,-0.000273627865348125
0.0001400474000242712,-0.0002735759975034391
0.0001400478887604228,-0.0002735093740504624
0.0001400485679419187,-0.0002734167455711312
